label,text_stripped
1f64c,와아 나 1등 했다 
1f49c,따뜻하게 이불 다섯겹 덮고 자요 오야스미나사이 
1f601,준냥님도 안녕하세요 오늘 좋은 하루 되시길 바래요 
1f496,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 블리 진짜 세상에서 쩰 기엽네요  
1f60f,역시 언니도 관종이어써 
1f60c,  1612311711 가요대제전 올해도 멋지고 섹시하고 예쁘고 귀여운 모습 많이 보여줘       815652419995648
1f624,꽃미모발산하며 귀걸이 자랑하고간 섹시한남자 ㅋㅋ 영상찍음뭐하나요이제야 확인하고 ㅋ 딜레이되서 기분다운이였으나 잘가한마디에 또 맘풀리고요아 힘드네 ㅋㅋ    
1f60a,허망해서 더 슬픈거 아니겠어요 
1f608,제가 악마 그 위의 위에 있는 지옥대마왕 이라 괜찮습니다 ㅋㅋㅋㅋㅋㅋㅋㅋ 가장 위험한 놀이공원 상의 비결은 신나게 놀이기구 타고 나오자마자 물에 빠져서 죽게 하는 거라구요 ㅋㅋㅋㅋㅋㅋㅋ
1f616,이잉너무해 또륵 무끼님은 마음에상처를 입엇어 
1f44a, 안녕하세요 컨디션은 어떻습니까 역사적인 콘서트를 본 나는 행운아입니다 오늘도 화이팅 하세요 
1f440,대상받으러 가는 순간에도 
1f3b6,내일 너의 이름은 보러가 
1f610,아니야 곧 일어날 일 
1f622,뮤님과 촬영갔을때 가장 고통스러웠던 쨜을 찾았다ㄷㄷㄷ 내다리 
1f629, 프모최고다 
2665, 주의스토커기질 있습니다 제가 자주 괴롭히러 가도 너그러운 마음으로 받아주세요ㅇ 앤오님들에겐 불시에 찾아갈겁니닷 자주 못 챙겨드려도 항상 생각하고있고 사랑합니다  
1f601,아리따움 11으로 5원입니다 공용기는 5할인해서 35원에 팔고있어요 더페이스샵도 1월7일까지 멤버십데이5세일하고있어요 
1f4aa, 내사랑지녤님 생일 축하해 그 계정 뭐얏는지 까먹음 세상에서 제일ㄹ로 행복해라 
1f44c,캐나여 승철시7시1분
1f44c,크레뉴트 섹스 ㅠㅠ
1f609,217년의 쓴맛을 견디자는 교훈적인 젤리라구요 큼큼 새해 첫 떼멘 굳뭘닝 
1f629,키 없어져서 어디에 떨어뜨린줄알고 1시간동안 개삽질했는데 차에 꽂아놓고 그냥내린거였네 얼마나 정신머리가 없었으면 남은 사흘 어떻게 버팀 
1f64a,이잌 9817343666465664
2665,          실제만남 채팅어플 링크 4
1f499,   15311 안드로메다   28 제가 사랑하는 런던겸이 탄생한 날입니다 아 이때는 런던석인가요 
1f496,역시 니드님 
1f60a,구긴님은 좋은 하루 보내세요 
1f64c,화이팅 화이팅 화이팅 화아팅 화이팅 화이팅 화이팅 화이팅 화이팅 화이팅    
1f634,161224 출국    
1f496,스펜서 
1f60b,으 미치겠다 갑자기 이새벽에 조리퐁이 엄청나게 먹고싶다 한입에 가득 와구와구 먹고싶어 
1f61e,창섭오빠 인스타 올려줬으면 좋겠다 
1f601,21세기엔 예쁘지 않다는 말이조 우재는 으음 담백하고 비싼 것을 좋아해요  에오르제아 하자면 이슈가르드 밀크티
1f634,주현아 푹 자 
1f634,아직 누어잇ㅇ습지요 딩굴긷잉굼
1f495,갸 ㅅ9 쩨고예요 부디 음식 입에 맞으셔서 맛있는 거 매니매니 드셨으면    대만음식 최고사랑 
1f61c,항상 이쁘게 봐주셔서 정말 감사합니다 
1f633,  전화 일본어 오빠 일본어 기여어ㅋㅋㅋㅋㅋㅋ         
1f61c,말놓자 ㅎㅎㅎ 성격상존대잘못해요 오래봐 
1f61e, 후속작에도 투넌사마는 나와야 해요 다른 아콘들은 뭐
1f629,아닐것같아여ㅋㅋ특별하게 준비했다는게 2분짜리 인터뷰 
1f495,아ㅏ아앗 라제님 생일 축하드려요오오오오 
2665, 파란머리오빠 리즈갱신  나이거꾸로먹는 우리오빠  
1f609, 헊쓰 스텔님 계정있으셧군요 팔로하고가요 
1f62b,자금 미치게 주겠다 
1f618,      매일이 웃음 가득한 아름다운 날만 가득하길 
1f60d,꺄 안녕하세요 저는 94년생이에요ㅎㅎㅎ 잘부탁드림니당 휴덕했다 돌아와서 아직 많이 서툴러요ㅠㅠ
1f44f,굴렁님 넘 수고하셨어요전 진짜 빠듯하게 칠수있을지 없을지도 모르는 상황이라 ㅋㅋㅋ큐ㅜㅜㅠㅠ 이러다 돌발본으로 가지만 않았음 좋겠네오ㅠㅠㅠㅜㅠㅠㅠ 탈고 축하드려요 
1f60d,아고ㅠㅠ 트윗 알람이 안떠서 이제야 봤네영ㅠㅠ 헝헝이님두 잘 들어가셨죠 방가워써요ㅠㅠㅠㅠ 
1f44a,잌ㄱㄱㅋㄱㄱ ㅋ이야밤에역시 먹을껀 밤에먹어야 제맛이지 
1f499,민지는 무조건 짱이야 1815473451695632384
1f603,빈이오빠 스무살이 된 오빠는 더 빛나는 것 같아요 오래오래 빛나도록 아로하가 곁에서 응원하고 힘이 되줄게요 힘들면 쉬어가도 괜찮아요 누구나 그럴수 있으니까 아스트로랑 아로하 영원히 함께 갔으면 좋겠어요 문빈오빠가 더 빛나도록 
1f496,옛날에두 막 새벽까지 언니랑 톡하고 틔터하고 그랬던거 가튼데 아직 안자네 히히 보구싶었어 
1f3b6,종인시      
1f495,응응 친하게지내쟈 뽁슝아 
1f603,다행이답 
1f60b,통장잉 
2665,여보야  오늘 아침엔 계란 구웠어 언능 일어나 하면서 민한테 쪽 뽀뽀해주고 다시 부엌으로 뽀르르 달려가서 상 마저 차리고 민이 식탁에 앉으면 한번더 쪽 뽀뽀해주고는 마싯게머거 여보얌  이르케 웃어주는 홉
1f611,라노벨 번역 중인데얘네 아무렇지 않게 아빠 디스를 한다 불쌍한 가질 
1f60e,ㅋㅋㅋㅋㅋㅋㅋㅋ1월의 크리스마스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 져아요 전 담님의 카드를 가보로 간직할거예요 코팅해놔야지
1f611,심심해 
1f60d,네 먼저 말 편하게 하세요 
1f4aa,티켓팅도 알바도 홧팅 
270c,두두번봐 
1f64f,금멘 만세다만세ㅠㅠㅠ
1f602,저 이미 봤었는데 봉투가 너무 커서 
1f60b,ㅋㅋㅋㅋㅋ알겟더요 기여운님 
1f60c,생각해보니 여기가 동해였고 대전이었어는 엄마한테는 친구들이랑 동해에 해보러간다고 얘기하고 사무실에는 대전 외가집에 간다고 하고 여기옴 ㅋㅋㅋㅋ 미안 정초부터 거짓말하고 
270c,늦어서 죄송합니다 ㅠㅠ 당첨자는  님 님 입니다 으로 성함 연락처 주소 보내주세요 참여해주신 분들 모두 감사합니다 또 다른 이벤트로 찾아뵐게요 좋은하루 보내세요 
1f495,묭시 
1f648,세훈 비비랑 놀구이쏘 
1f44d,ㅋㅋㅋ김병관 의원뿐아니라 저도 낚였네요ㅋㅋ 역시 힐러 
1f609,ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋㄱ개웃겨아맞아 리에프만드는걸 까먹ㄱ고잇엇음 ㅎㅎㅎㅎㅎ조아조아 만ㄴ들면 ㅂ보여주겟음 다음엔 켄마다
1f645,다른 곳은 주간 5위 품절났다구 딴 곳에서 사지 말아요 
1f637,아 어제 셜록하려면 좀 남았네 까지만 기억나고 기절잠 잤네 감기약 하지만 디페 전까지 빨리 나을거야
1f633, 6일 축하해 앞으로도 많이 사랑해요어엉   
1f60a,사실 누나가 안 벌어도 쟤한테 귤 159392521529개 사먹을 돈 있을텐데 역시 쟨 영악했읍니다 
1f440,그걸말하면 다알아버릴것같아요 제나이는 비밀입니다 
1f64a,나일이이이 축하해줘서고마오삼백팔은의문이지만 오래오래같이행덕하쟈 
1f621,너무 늦었어 멍청아 가짜 엘프귀가 계속 되는 이상 다크 엘프는 계속 몰락할 거야 
1f613,마져 쫌 무서워 ㅡ내가 작은편인데 막 길가다가 아는 후배랑 친구만나면 뭔가 기빨려 
1f620,친구랑 싸우게 된 찜 너는 진짜형도 아닌데 왜맨날 융기형아만 따라다니냐 진짜내형안데 가치안살자나아 바로옆집에살거등 두발짝만 걸어가면되거등 암껏두 모르는게지짜 씨익씌익 슙  싸우지마친구랑배토닥토닥 
1f49c, 나도 설구님 뿐이야  설구님과 함께라면 어디든 언제든 조아  요즘 날씨 추우니까 옷 좀 따듯하게 챙겨입구 다녀요  그리고 가끔 아침인사 해주는 거 제가 정말 조아하는데 우리 사이에
1f3b6,헤에 그거 잡아먹어도 된다는 뜻으로 해석해도 되는거야 신난다 
1f609,안녕하세오 신선한 16쨜 세백올순 훈뺨이라해요 
1f64a,안좋아할리없는 짤인걸료 치명새벽에 보기 좋은짤이랍니다 
1f605, 트친들이 다 블언블됬습니다ㅠㅠ 맞팔부탁드려요 
1f64a,1라기님 2헐그림동화책에 나올법한 색감에 그림체 너무 몽환적근데 이분 말투가 넘나 긔엽군ㅠ 3나에겐 너무 귀여운 존잘님 4죠 진짜 라기넴 좋아하는거 알죠ㅡ그림도 완전 좋아하규 사랑함니다 5업어서 둥가둥가 각 1238156112822922352
270c,많이 많이 기대하고있어요 
1f60b,양갱님 칭찬해주셔서 감사합니다 헤헿 217년에아니 이번년도에 많이 친해져요 전 찌르시면 그냥 반응합니당ㅎㅎ
1f645,흐아 나루코 코스가 너무 예쁘시닪아날코 엽서만 3장 아라키타로 세상을 구하실분이셔 에르노님 수인아라 최고십니다 목소리 발랄하시고 밝음밝음하시다 행복사 르노님 항상 넘 예쁘시고 제가 사교거지라 죄송합니다 
1f60d,꺄 신청해주셔서 감사해여 
1f498,땡큐베리감사링 
1f60a, 안녕하세여 알티잡으러 왔습니다 
1f61c,후기 후기를 남깁시다 환희거미 함께해서 더 행복했던 216년의 마지막 힐링콘출처 스포츠월드  네이버연예 578        
1f44f,ㅠㅠㅠㅠㅠㅠㅠㅠㅠ아 진짜 이뻐요ㅠㅠㅠㅠㅠㅠㅠㅠㅜㅠㅠ헝ㅇ어휴ㅠㅠㅠㅠ저저저ㅓㅓ전 이제 죽어도 여한이 없어요 
1f60c,여러분 우리 토리엘 엄마 개그좀 보세요 너모나 귀엽고 웃기지 
1f60d, 씽이 춤 넘나 진지한 구애의 춤 같은 것 
1f4aa,ㅎㅎ    
1f495,1716 뮤뱅 출근    새벽에 출근하는 순영이는 파래요  ㅋ ㅋㅋㅋ ㅋㅋㅋ 수녕이 오늘두 빠이팅이야 
1f601,누나 머리에 있는 꽃 누가 준건지 참 이쁜걸 골라왔네 안그래  
1f52b, 자의식 비대 인간들
1f618,   선물준비했어 마음에들으며 다행이다 
2665, 199274711 여우 2명출근 항시대기              
1f49c,킥오프 기다리다 잘 것 같아 첼시 화이팅 레알 화이팅 
1f602,322 언니 예뻐요2 용량커서 줄여옴나에겐 화질좋은 원본이 있지 
1f52b,고백얘기 들을 수록 존나 나 슬프네 
1f620,촛불은 대한민국에 선전포고 라니 박근혜 자신을 대한민국 국가라고 생각하는 모양 대한민국은 느그 아부지꺼도 아니고 너가 물려받은 유산도 아닌거란다 요새들어 더 심각해지는거 보니 주사를 못맞고 있나보군 ㅉㅉ여왕놀이는 병원가서 하세요
1f60d, 하나님 앞에서 너무 예뻐 요정같아 빛을 내는 것도 아닌데 너무 예뻐 너무 좋아 해요 많이 사랑해
1f498,팬걸 
1f495,  뮤지컬  첫 공연을 무사히 마친  과 응원을 위해 찾아간  멤버들 팬 분들도 많은 응원과 사랑 부탁드립니다 
1f64a,셋 
1f49c,생일 축하해 재범아             
1f616,그러다가 로그인 못하며ㅓㄴ 
1f498,소디님 쫀밤이에여 
1f605,그렇다고 지금 뭔가 일이 있거나 걱정하구있는건 아닙니다   ㅋㅋㅋㅋㅋㅋ 뭔가 우울트같아졌지만 그냥 관계에 관한 자기계발서 들춰보다가 예전에 이랬던게 생각나서 
1f624,내캐 성깔 건드리면 다 칼빵이야 싀익 
1f616,으어 오늘 두끼먹고 간식먹었더니 소화가 안된다 요즘 계속 한끼만 먹어서 그른가 
1f611,생각해보니 내가 언제까지 이런 팬짓을 하고 살냐구 
1f62b,으어 빵을 태우다니 
1f615,매력은 무슨 
1f633,손도존예보스네 
270c, 우혀니 자요 난 이제 자려구 누웠져요 횬 오늘 하루는 어떻게 보냈어요 울 횬 좋은하루 보냈어요  난 오늘 책상 산거 조립하구 조립같은거 처음 해봐가지구 혼자 낑낑댔는데 그런대로 잘 완성했져요 뿌듯뿌듯 헤헿 
1f60f,팬  정꾸오빠 꾸  팬  애기야 꾸      
1f618,잘부탁드려요 
1f4aa,그렇다면 아쉽지않게 이번생에 센세들 덕질충분히 즐기다 가야죠 덕 이라면 역시 센세들 연성제조 는 너무 제기준 덕이군요ㅋㅋㅋㅋ 그냥 범죄안저지르고 사는것만으로도 괜찮은거라고 우ㄱ겨봅니다
2665,방학땐 잘지내딩   너능 
1f61e, 오늘 밤은 거칠었다 내가 편집 한 비디오가 추락했으며 추락하기 전에 저장할 수 없었습니다 나는 울고 싶었지만 나는 담요 밑에 숨었습니다 다니
1f620,길진균문병기 기자 둘을 매우 치세요 각색보도의 책임을 그 위 데스크에 물어야 합니다 
1f61c,오빠 사랑해요    
1f648,나 거의 고정으로 다섯시부터 카운터에 있는 못나니가 나야 고딩애들 오면 난 드라이브로 빠지지만 
1f62b,ㅎ헣ㅎㄹ헝ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무사마감 
1f62d,아니 진짜 라헨님 쿠키도 너무 맛있고 이런 귀한 선물까지 너무 감사해요 넘넘 맛있어 죽겠아요 
1f44f,     622   동생 대박나라 3 
1f62d,오늘부터 일 열심히 하겠습니다 
1f60d,에헤헿 까망님이다 아직 완성본은 아니지만귀엽다 해주셔서 고마어요 
1f498,호석이의 아름다운 216년을 셀카로 한번에 보기  우리 호석이 216년에 고생했어요 217년도 화이팅 
270c,재범 
2728,    예쁜  님 사진 참고 했습니다         
1f44c,고마워용 
1f616,너무  아침이에요    신청 인원수 제한이 있기 때문에 일찍 일어나서 빨리 뒤오가서  82번이 받았어요 너무 8
1f49c,           
1f44a,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜리얼휴좀 더 고민해야 할 문제야 이건아서로 나중에 정하면 알려주자 
1f44f, 17 김종대 좋아해요 엑소파는 분들 다 컴인 
1f609,역시 더기님 그럼 까까비 잘 받아갑니다 
270b,ㅊ엔님도 언능 자여 
1f601,ㅌㅋㅌㅌㅋ아냐 괜찮아오히려 7시에 병원가야돼서1시간 좀 일찍 일어난것 뿐이얔ㅌㅋㅋ 헿ㅎ헤 그래두 계울언니 보니까 기분 좋아졌어 
1f612,얍스 
1f621,반송비 들고 재발송할때 또 비용 드는건 뭐 그래 다 참을 수 있는데 본인 잘못 없다 배째라 식의 사과 없는 태도는 넘나 화가난다 배송비 좀 초과되서 안그래도 자선사업하는거 내가 손해 더 본다고해서 뭐 죽는건 아닌데 좀 기분이 상함
1f62d,헛 루스님 잘자요 고운 꿈 예쁜 꿈 리더 꿈 꾸세요 
1f52b,뻐뻐하고싶은 새벽이다 
1f62d, 응답하라 1988 박보람    혜화동 혹은 쌍문동  7396
1f62d,바다 바다가요 우리 
1f3b6, 오랜만에 아침에 보내보는거 같구나 밖이 너무 깜깜해서 놀랐어새벽비도 왔었나바레인 아직두 깜깜 버스는 답답 ㅋㅋ 차막혀 지금쯤 자고 있겠지 인수야 이따 일어나면 즐겁고 좋은 하루 시작해
2665,   보거미도 새해 복 많이많이 받길 최우수상 축하해요 
1f52b,크으이제진짜 잔다 내일버스도 놓치면 죽음뿐 
1f4aa, 먹튀검증 칰춒엙꽒뜂    주소   
1f629,페북엔 불법공유 하던데요 이걸 큰 스크린 고화질로 못보는 사람들은 참 슬픈 사람일겁니다 조아요ㅋㄱㄱㄱㄱㄱㄱㄱㄱㅋ트친분들
1f610,최애돌 앱 접속 안되니까 투표방법을 공부중 
1f3b6,큽ㅂㅊㅜㅜㅜㅜ ㅅㅇ인듯ㅅㅇ아닌ㅅㅇ같은ㅂㅊ 
1f496,14 윤호 잘 잤어요올해의 목표를 세웠어요 우선 즐기는 것이 소중하네요 윤호는 뭐인가 세웠어요들어보고 싶구나 오늘 윤호  기대하고 있어요      
1f60a,  멋있어요 
1f62b,왜ㅐ마싯ㅅ는거 두고 맛업ㅂ는거 머거요 
1f637, 미안헤  
1f3a7,꿈 같은 넌 내게     
2665,안녕하세요 인피니트 성열 팬트위터 열정 입니다 성열이를 사랑하고 아끼고 좋아해주실 준비가 되셨다면 팔로해주세요  3  
1f622,도깨비도 봐야되는데나 1회 제대로 못봄 
1f62d,지짜루ㅠㅠㅠㅠㅠ조니 가이딩 너무 최고여써ㅠㅠㅠㅠㅠ말도 제일 예쁘게하고ㅠㅠㅠㅠㅠ조닌 앓다가 밤을 새버린 사람 
270c,ㅋㅋㄱㄱㅋㅋ이래서 눈치빠르ㄴ패러디하려다실패크흠 제제가더 생각할겁니다 이거슨결투신청
1f496,어떤 내용인지 정말 궁금해요 저 첨에는 패터슨씨가 범인이라던가 어떤 사건에 휘말리던가 뭐 그런 내용인가 싶었는데 그건 아닌거 같더라구요ㅋㅋㅋ 감사합니다 8님 8님두 올한해 건강하시고 하시는일 하고자 하시는
1f44f,헉 원작 그거 그대로네요 멋져요 이거 때문에 동영상 올리신다고 하신거구낰ㅋㅋㅋㅋㅋ로 올리셔도 될걸요
1f614,됴북이됴북이녜전 됴북이가너무 만지고 싶어여유성우즈유성우즈 오시면 귀하신 몸젝아젝아 진따인형장 바로 위에 포장도 안까꼬다나 죽으면 같이 넣어 달랄것이다 
1f60e,워훠우 
1f645,2년동안 빡공하다가 올테니까 언팔하지마세유 
1f495,헉 출근전에 찍어주신게 더 감사한 잘 써주시고 러드님 오늘 하루도 화이팅이에요 
